num_rooms,size,floor,Price,Location,Date,Today
2 ,65 ,6/18 ,113 000,Nəsimi r.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,84 ,6/15 ,113 400,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,115 ,3/9 ,148 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,162 ,8/19 ,400 000,Şah İsmayıl Xətai m.,"Bakı, 05 i̇yun 2022",06/15/2022
2 ,98 ,2/9 ,189 000,Nərimanov r.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,90 ,2/4 ,145 000,Bakıxanov q.,"Bakı, dünən 13:06",06/15/2022
2 ,96.5 ,5/16 ,165 000,8 Noyabr m.,"Bakı, 31 may 2022",06/15/2022
2 ,73.7 ,,180 638,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
1 ,46.1 ,,160 658,Sea Breeze ,"Bakı, dünən 14:47",06/15/2022
2 ,90.5 ,,153 850,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,47 ,,58 750,Bakı,"Bakı, dünən 16:12",06/15/2022
2 ,86.6 ,6/15 ,116 910,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,90 ,3/17 ,125 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,86 ,3/20 ,215 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,120 ,3/17 ,198 500,Sahil m.,"Bakı, 10 i̇yun 2022",06/15/2022
4 ,100 ,3/9 ,189 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,109 ,9/10 ,95 000,Abşeron r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,2/5 ,150 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,77 ,2/9 ,135 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,105 ,16/19 ,290 000,Şah İsmayıl Xətai m.,"Bakı, dünən 16:11",06/15/2022
4 ,227 ,6/16 ,495 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,87 ,11/20 ,225 000,Şah İsmayıl Xətai m.,"Bakı, dünən 12:04",06/15/2022
4 ,140 ,2/16 ,350 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,52 ,3/13 ,127 000,8 Noyabr m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,175 ,14/17 ,360 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,56 ,2/6 ,55 000,Masazır q.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,145 ,15/17 ,230 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,51 ,5/5 ,86 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,63 ,4/12 ,98 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,77 ,9/21 ,95 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,53 ,8/19 ,120 000,8 Noyabr m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,186 ,17/18 ,235 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,70 ,13/17 ,115 000,8 Noyabr m.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,83 ,5/15 ,140 000,Nəsimi r.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,55 ,8/12 ,85 000,Memar Əcəmi m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,63 ,3/13 ,100 000,8-ci kilometr q.,"Bakı, bugün 13:11",06/15/2022
2 ,67.5 ,11/16 ,113 500,Neftçilər m.,"Bakı, 13 i̇yun 2022",06/15/2022
3 ,75 ,1/5 ,112 000,Yasamal q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,95 ,12/23 ,167 000,Badamdar q.,"Bakı, 13 i̇yun 2022",06/15/2022
1 ,47 ,,58 750,Bakı,"Bakı, dünən 16:12",06/15/2022
4 ,223 ,,583 145,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,75.7 ,,173 731,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
2 ,70.9 ,,88 625,Bakı,"Bakı, bugün 10:39",06/15/2022
2 ,50 ,5/5 ,81 000,İnşaatçılar m.,"Bakı, 07 i̇yun 2022",06/15/2022
1 ,36 ,3/5 ,105 000,İçəri Şəhər m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,58.4 ,8/17 ,100 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,85 ,13/15 ,137 000,Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,70 ,5/12 ,182 000,İçəri Şəhər m.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,50 ,4/5 ,81 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,67 ,4/16 ,125 000,8 Noyabr m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,140 ,16/20 ,250 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,160 ,9/17 ,370 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,2/5 ,135 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,153 ,6/23 ,450 000,Yasamal r.,"Bakı, 08 i̇yun 2022",06/15/2022
3 ,130 ,15/18 ,195 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,215 ,11/14 ,450 000,Azadlıq Prospekti m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,57 ,7/16 ,100 000,Neftçilər m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,187 ,10/16 ,350 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,111 ,5/16 ,253 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,56 ,3/5 ,115 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,112 ,5/12 ,149 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,170 ,18/24 ,250 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,78 ,3/5 ,119 000,İnşaatçılar m.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,71 ,3/17 ,180 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,76 ,5/14 ,100 000,Bakıxanov q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,80 ,2/9 ,150 000,Koroğlu m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,2/4 ,114 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,63.5 ,3/9 ,126 960,Nizami m.,"Bakı, 09 i̇yun 2022",06/15/2022
7 ,1009 ,7/32 ,3 700 000,Nəsimi r.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,72.1 ,2/14 ,75 653,Biləcəri q.,"Bakı, 10 i̇yun 2022",06/15/2022
4 ,281 ,22/32 ,2 100 000,Nəsimi r.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,67.1 ,,124 134,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,46.4 ,,67 294,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
5 ,308 ,,571 340,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
4 ,200 ,,380 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
2 ,65 ,3/4 ,48 000,Abşeron r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,135 ,1/17 ,185 000,Xalqlar Dostluğu m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,142 ,4/6 ,215 000,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,48 ,1/12 ,57 000,Yeni Günəşli q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,95 ,2/17 ,118 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,115 ,1/16 ,180 000,Bayıl q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,160 ,17/17 ,245 000,Səbail r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,57 ,2/6 ,56 500,Masazır q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,110 ,11/16 ,139 000,Həzi Aslanov m.,"Bakı, 10 i̇yun 2022",06/15/2022
1 ,40 ,8/17 ,92 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,94 ,9/17 ,140 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,150 ,15/19 ,255 000,Nizami m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,152 ,3/17 ,240 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,55 ,7/18 ,155 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,227 ,10/24 ,295 100,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,141 ,16/19 ,157 900,Həzi Aslanov q.,"Bakı, 06 i̇yun 2022",06/15/2022
5 ,350 ,16/17 ,390 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,185 ,5/16 ,320 000,28 May m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,36 ,1/5 ,48 000,İnşaatçılar m.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,128 ,6/14 ,192 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,3/5 ,123 000,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,167 ,3/16 ,250 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
5 ,530 ,15/16 ,1 600 000,28 May m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,104 ,10/20 ,159 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,137 ,6/22 ,305 000,İnşaatçılar m.,"Bakı, bugün 09:54",06/15/2022
3 ,117 ,4/7 ,193 000,Xətai r.,"Bakı, bugün 11:50",06/15/2022
3 ,135 ,11/12 ,133 000,Yeni Yasamal q.,"Bakı, 11 i̇yun 2022",06/15/2022
3 ,99.5 ,6/9 ,124 337,7-ci mikrorayon q.,"Bakı, bugün 13:42",06/15/2022
3 ,170 ,,323 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
1 ,53.4 ,,122 553,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
3 ,110.3 ,,209 494,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
3 ,137.7 ,,316 756,Bakı,"Bakı, dünən 15:26",06/15/2022
2 ,71 ,15/19 ,120 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,175 ,18/24 ,248 500,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,86 ,7/18 ,265 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,140 ,10/17 ,235 000,Əhmədli q.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,171 ,4/17 ,171 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,116 ,2/17 ,149 000,Qara Qarayev m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,124 ,12/17 ,140 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,42 ,9/17 ,76 000,Qara Qarayev m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,71 ,12/19 ,122 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,4/5 ,110 000,Qara Qarayev m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,113 ,12/16 ,255 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,77 ,16/17 ,110 000,Azadlıq Prospekti m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,4/5 ,110 000,Memar Əcəmi m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,75.4 ,12/16 ,64 640,Həzi Aslanov q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,157 ,12/17 ,392 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,72.1 ,2/3 ,90 900,20-ci sahə q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,99 ,16/19 ,160 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,136 ,12/18 ,230 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,50 ,16/20 ,104 999,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,105 ,16/18 ,159 000,9-cu mikrorayon q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,110 ,12/20 ,210 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,139 ,4/17 ,235 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,126 ,10/16 ,173 000,Əhmədli m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,167 ,3/16 ,415 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,165.4 ,15/15 ,380 420,Nəriman Nərimanov m.,"Bakı, 31 may 2022",06/15/2022
2 ,110 ,2/16 ,180 000,İnşaatçılar m.,"Bakı, dünən 14:08",06/15/2022
5 ,250 ,8/9 ,295 000,Nəsimi r.,"Bakı, bugün 10:04",06/15/2022
2 ,79.5 ,7/16 ,99 375,7-ci mikrorayon q.,"Bakı, bugün 10:00",06/15/2022
2 ,72.1 ,,75 652,Bakı,"Bakı, 27 may 2022",06/15/2022
5 ,308 ,,571 340,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
2 ,76.1 ,,101 329,Yasamal r.,"Bakı, 31 may 2022",06/15/2022
4 ,209.4 ,,397 917,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,105 ,5/12 ,262 500,İçəri Şəhər m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,170 ,7/22 ,400 000,Nizami m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,70 ,3/5 ,129 000,Gənclik m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,70 ,4/16 ,124 000,8 Noyabr m.,"Bakı, 08 i̇yun 2022",06/15/2022
4 ,95 ,5/5 ,170 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,92 ,3/9 ,130 000,Binəqədi r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,193 ,13/20 ,470 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,127 ,7/7 ,223 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,175 ,12/18 ,390 000,8 Noyabr m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,182 ,9/16 ,310 000,Badamdar q.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,65 ,9/9 ,85 500,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,69 ,6/13 ,96 500,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,9/16 ,97 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,43 ,5/5 ,49 000,Müşfiqabad q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,100 ,3/14 ,165 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,70 ,7/9 ,145 000,Əhmədli m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,101 ,4/16 ,219 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,90 ,6/16 ,175 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,96 ,13/17 ,174 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,175 ,5/16 ,395 000,Nəsimi r.,"Bakı, dünən 12:09",06/15/2022
3 ,160 ,4/14 ,290 000,Nizami m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,245 ,4/17 ,392 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,87.6 ,7/19 ,145 000,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,107 ,12/17 ,168 000,Xalqlar Dostluğu m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,220 ,15/17 ,388 000,Nərimanov r.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,126 ,6/12 ,181 900,8 Noyabr m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,103.5 ,15/16 ,190 000,Qara Qarayev m.,"Bakı, 08 i̇yun 2022",06/15/2022
3 ,136 ,13/16 ,150 000,Əhmədli q.,"Bakı, bugün 14:49",06/15/2022
3 ,126.2 ,,214 540,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, dünən 15:26",06/15/2022
1 ,53.4 ,,122 553,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
1 ,64.1 ,,147 109,Sea Breeze ,"Bakı, bugün 11:47",06/15/2022
2 ,45 ,5/5 ,67 500,Nizami r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,50 ,4/5 ,88 000,Yasamal r.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,130 ,12/17 ,250 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,100 ,9/17 ,193 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,95 ,2/11 ,150 000,Bayıl q.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,150 ,13/16 ,270 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,73 ,3/16 ,160 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,116 ,17/19 ,188 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,192 ,8/28 ,770 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,94 ,5/16 ,174 000,28 May m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,14/14 ,120 000,Xalqlar Dostluğu m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,50 ,1/5 ,81 000,8-ci kilometr q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,148 ,13/17 ,199 800,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,82 ,18/19 ,135 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,170 ,12/16 ,390 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,30 ,5/5 ,64 500,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,4/16 ,178 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,149 ,18/20 ,165 000,Həzi Aslanov q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,157 ,3/17 ,286 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,37 ,1/5 ,47 000,Nizami r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,110 ,12/16 ,170 000,Xalqlar Dostluğu m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,105 ,12/17 ,219 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,114 ,11/19 ,190 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,128 ,19/19 ,150 000,8-ci kilometr q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,7/15 ,125 000,Qara Qarayev m.,"Bakı, 31 may 2022",06/15/2022
3 ,99.5 ,6/9 ,124 337,7-ci mikrorayon q.,"Bakı, bugün 13:42",06/15/2022
3 ,126 ,19/20 ,340 000,Nizami m.,"Bakı, 10 i̇yun 2022",06/15/2022
3 ,127.8 ,12/15 ,293 940,Nəriman Nərimanov m.,"Bakı, 31 may 2022",06/15/2022
2 ,79.5 ,,99 375,Bakı,"Bakı, dünən 16:11",06/15/2022
3 ,95.5 ,,119 387,Bakı,"Bakı, 08 i̇yun 2022",06/15/2022
3 ,137.7 ,,316 756,Bakı,"Bakı, dünən 15:26",06/15/2022
3 ,134.5 ,,201 750,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,67 ,2/5 ,82 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,68 ,7/9 ,75 000,Biləcəri q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,90 ,13/17 ,125 000,Həzi Aslanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,36 ,3/5 ,105 000,İçəri Şəhər m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,136 ,14/15 ,175 000,Əhmədli m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,120 ,1/9 ,132 000,Binəqədi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,125 ,12/16 ,350 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,60 ,2/9 ,118 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,64 ,12/20 ,145 000,Xətai r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,77 ,13/18 ,153 000,Nərimanov r.,"Bakı, 08 i̇yun 2022",06/15/2022
2 ,90 ,7/18 ,155 000,Gənclik m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,94 ,6/16 ,72 000,Binəqədi q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,78 ,5/19 ,165 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,144 ,2/17 ,239 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,168 ,10/16 ,239 000,İnşaatçılar m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,136 ,11/16 ,149 000,Əhmədli q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,126 ,8/20 ,310 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,70 ,4/5 ,90 000,Memar Əcəmi m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,50 ,1/9 ,46 500,Memar Əcəmi m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,78 ,18/20 ,162 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,174 ,11/14 ,340 000,8 Noyabr m.,"Bakı, 06 i̇yun 2022",06/15/2022
1 ,46 ,13/16 ,46 000,Nizami r.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,48 ,5/9 ,88 000,Neftçilər m.,"Bakı, 07 i̇yun 2022",06/15/2022
3 ,85 ,9/9 ,96 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,59.8 ,3/4 ,220 000,Sahil m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,82.3 ,14/16 ,156 370,Nərimanov r.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,45 ,3/10 ,57 000,Zabrat q.,"Bakı, bugün 12:39",06/15/2022
4 ,165 ,10/16 ,210 000,20 Yanvar m.,"Bakı, 29 may 2022",06/15/2022
2 ,72.1 ,,165 469,Sea Breeze ,"Bakı, bugün 11:42",06/15/2022
1 ,65.1 ,,120 434,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,154 ,,354 131,Bakı,"Bakı, dünən 15:26",06/15/2022
3 ,170 ,,323 000,Bakı,"Bakı, 03 i̇yun 2022",06/15/2022
4 ,141 ,15/16 ,325 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,158 ,11/20 ,285 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,127 ,13/13 ,135 000,Memar Əcəmi m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,45 ,2/5 ,91 500,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,60 ,5/5 ,80 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,94 ,9/14 ,110 000,Yeni Yasamal q.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,55 ,4/5 ,76 000,Memar Əcəmi m.,"Bakı, 12 i̇yun 2022",06/15/2022
3 ,148 ,8/16 ,288 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,50 ,5/5 ,75 000,Neftçilər m.,"Bakı, 07 i̇yun 2022",06/15/2022
2 ,50 ,2/5 ,83 000,Xalqlar Dostluğu m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,142 ,12/17 ,210 000,Əhmədli m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,130 ,4/14 ,178 000,Nərimanov r.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,166 ,5/16 ,300 000,Gənclik m.,"Bakı, 06 i̇yun 2022",06/15/2022
4 ,224.6 ,8/23 ,535 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,120 ,6/17 ,220 000,Nəsimi r.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,120 ,6/14 ,250 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,108 ,4/10 ,65 000,Kürdəxanı q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,125 ,2/19 ,210 000,Nəriman Nərimanov m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,50 ,10/17 ,112 000,Elmlər Akademiyası m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,75 ,12/16 ,129 000,Bakıxanov q.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,69 ,1/5 ,95 000,Memar Əcəmi m.,"Bakı, bugün 09:44",06/15/2022
4 ,95 ,1/7 ,149 000,Şah İsmayıl Xətai m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,96 ,4/9 ,210 000,28 May m.,"Bakı, 06 i̇yun 2022",06/15/2022
3 ,62 ,8/9 ,133 000,Neftçilər m.,"Bakı, 06 i̇yun 2022",06/15/2022
2 ,94 ,6/16 ,72 000,Binəqədi q.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,64 ,3/17 ,110 000,Nizami r.,"Bakı, 31 may 2022",06/15/2022
5 ,119 ,8/16 ,208 000,Nəriman Nərimanov m.,"Bakı, 13 i̇yun 2022",06/15/2022
2 ,79 ,18/20 ,142 000,Şah İsmayıl Xətai m.,"Bakı, 18 may 2022",06/15/2022
5 ,308 ,,571 340,Bakı,"Bakı, 02 i̇yun 2022",06/15/2022
3 ,134.5 ,,201 750,28 May m.,"Bakı, 10 i̇yun 2022",06/15/2022
2 ,70.9 ,,88 625,Bakı,"Bakı, bugün 10:39",06/15/2022
4 ,209.4 ,,397 917,Bakı,"Bakı, 09 i̇yun 2022",06/15/2022
2 ,75 ,18/22 ,135 000,Yasamal r.,"Bakı, 06 i̇yun 2022",06/15/2022
